date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:53	232242/232242	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:979d28ca27572cf8d1c6ac462e878944%22	https://responsimart.com/products/ar-condicionado-portatil-automotivo	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/ar-condicionado-portatil-automotivo.html	(from https://responsimart.com/)
14:49:54	240706/240706	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:49:53%20GMT	https://responsimart.com/cdn/shop/products/mockupend_600x.png?v=1707977683	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/mockupend_600x3dfc.png	(from https://responsimart.com/)
14:49:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:49:53%20GMT	http://responsimart.com/cdn/shop/products/ezgif.com-gif-maker_3_600x.webp?v=1707977679	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/ezgif.com-gif-maker_3_600xf227.webp	(from https://responsimart.com/)
14:49:56	227833/227833	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:1f0cc358d7b3fea8981b8b257df95026%22	https://responsimart.com/products/camera-lampada-inteligente	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/camera-lampada-inteligente.html	(from https://responsimart.com/)
14:49:56	22832/22832	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:49:55%20GMT	https://responsimart.com/cdn/shop/products/ezgif.com-gif-maker_3_600x.webp?v=1707977679	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/ezgif.com-gif-maker_3_600xf227.jpg	(from https://responsimart.com/)
14:49:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:49:56%20GMT	http://responsimart.com/cdn/shop/products/Condu-o-ssea-alto-falante-bluetooth-tws-est-reo-duplo-canais-de-som-mini-caixa-de.jpg_640x640_1_600x.jpg?v=1707977674	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Condu-o-ssea-alto-falante-bluetooth-tws-est-reo-duplo-canais-de-som-mini-caixa-de.jpg_640x640_1_600xaafc.jpg	(from https://responsimart.com/)
14:49:59	237860/237860	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:d2d2e64b698ef8a85b7d7552beec3626%22	https://responsimart.com/products/caixa-de-som-ultra	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/caixa-de-som-ultra.html	(from https://responsimart.com/)
14:49:59	18524/18524	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:49:58%20GMT	https://responsimart.com/cdn/shop/products/Condu-o-ssea-alto-falante-bluetooth-tws-est-reo-duplo-canais-de-som-mini-caixa-de.jpg_640x640_1_600x.jpg?v=1707977674	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Condu-o-ssea-alto-falante-bluetooth-tws-est-reo-duplo-canais-de-som-mini-caixa-de.jpg_640x640_1_600xaafc.jpg	(from https://responsimart.com/)
14:50:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:49:58%20GMT	http://responsimart.com/cdn/shop/products/product-image-1704084386_600x.jpg?v=1707977652	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/product-image-1704084386_600x57bf.jpg	(from https://responsimart.com/)
14:50:00	227715/227715	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:c11d68b299b9d4da21243dd9d152b0b1%22	https://responsimart.com/products/fone-de-ouvido-tws-bluetooth	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/fone-de-ouvido-tws-bluetooth.html	(from https://responsimart.com/)
14:50:01	25113/25113	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:50:00%20GMT	https://responsimart.com/cdn/shop/products/product-image-1704084386_600x.jpg?v=1707977652	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/product-image-1704084386_600x57bf.jpg	(from https://responsimart.com/)
14:50:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:00%20GMT	http://responsimart.com/cdn/shop/products/product-image-1799773538_600x.jpg?v=1707977648	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/product-image-1799773538_600x48ee.jpg	(from https://responsimart.com/)
14:50:03	227638/227638	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:12a34bdcce7faec14429e70cddee3bf0%22	https://responsimart.com/products/fone-bluetooth-a-prova-dagua	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/fone-bluetooth-a-prova-dagua.html	(from https://responsimart.com/)
14:50:03	60803/60803	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:50:02%20GMT	https://responsimart.com/cdn/shop/products/product-image-1799773538_600x.jpg?v=1707977648	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/product-image-1799773538_600x48ee.jpg	(from https://responsimart.com/)
14:50:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:03%20GMT	http://responsimart.com/cdn/shop/products/UniversTech_600x.jpg?v=1707977643	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/UniversTech_600xd82e.jpg	(from https://responsimart.com/)
14:50:05	225266/225266	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:454f5fb40539d25879ca9ecd10920b79%22	https://responsimart.com/products/escova-alisadora-5-em-1	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/escova-alisadora-5-em-1.html	(from https://responsimart.com/)
14:50:05	30346/30346	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:50:04%20GMT	https://responsimart.com/cdn/shop/products/UniversTech_600x.jpg?v=1707977643	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/UniversTech_600xd82e.jpg	(from https://responsimart.com/)
14:50:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:05%20GMT	http://responsimart.com/cdn/shop/products/Rotacaode360graus_3_600x.png?v=1707977640	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Rotacaode360graus_3_600xbe83.png	(from https://responsimart.com/)
14:50:07	233972/233972	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:73a8dda1dfafc2c10af886108b46fbd5%22	https://responsimart.com/products/camera-automotiva	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/camera-automotiva.html	(from https://responsimart.com/)
14:50:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:07%20GMT	http://responsimart.com/cdn/shop/collections/Eletronicos_1_450x.png?v=1708069268	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Eletronicos_1_450x9b38.png	(from https://responsimart.com/)
14:50:08	179412/179412	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:50:06%20GMT	https://responsimart.com/cdn/shop/products/Rotacaode360graus_3_600x.png?v=1707977640	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Rotacaode360graus_3_600xbe83.png	(from https://responsimart.com/)
14:50:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:09%20GMT	http://responsimart.com/cdn/shop/collections/Casa-e-Cozinha_450x.png?v=1708069271	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Casa-e-Cozinha_450x62cb.png	(from https://responsimart.com/)
14:50:10	211565/211565	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:50:08%20GMT	https://responsimart.com/cdn/shop/collections/Eletronicos_1_450x.png?v=1708069268	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Eletronicos_1_450x9b38.png	(from https://responsimart.com/)
14:50:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:11%20GMT	http://responsimart.com/cdn/shop/collections/Moda_2_450x.png?v=1708069273	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Moda_2_450xc7f3.png	(from https://responsimart.com/)
14:50:12	246150/246150	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:50:10%20GMT	https://responsimart.com/cdn/shop/collections/Casa-e-Cozinha_450x.png?v=1708069271	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Casa-e-Cozinha_450x62cb.png	(from https://responsimart.com/)
14:50:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:13%20GMT	http://responsimart.com/cdn/shop/collections/Ferramentas_1_450x.png?v=1708069269	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Ferramentas_1_450x9c45.png	(from https://responsimart.com/)
14:50:14	202538/202538	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:50:12%20GMT	https://responsimart.com/cdn/shop/collections/Moda_2_450x.png?v=1708069273	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Moda_2_450xc7f3.png	(from https://responsimart.com/)
14:50:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:15%20GMT	http://responsimart.com/cdn/shop/collections/Saude-e-Beleza_450x.png?v=1708069272	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Saude-e-Beleza_450xe6ef.png	(from https://responsimart.com/)
14:50:16	245249/245249	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:50:14%20GMT	https://responsimart.com/cdn/shop/collections/Ferramentas_1_450x.png?v=1708069269	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Ferramentas_1_450x9c45.png	(from https://responsimart.com/)
14:50:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:17%20GMT	http://responsimart.com/cdn/shop/collections/Design_sem_nome_3_450x.png?v=1708393509	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Design_sem_nome_3_450x03ad.png	(from https://responsimart.com/)
14:50:19	165756/165756	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:9df079439b4b48ce7fea50749b51ae3c%22	https://responsimart.com/collections/oculos	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/collections/oculos.html	(from https://responsimart.com/)
14:50:20	197589/197589	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:50:19%20GMT	https://responsimart.com/cdn/shop/collections/Design_sem_nome_3_450x.png?v=1708393509	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Design_sem_nome_3_450x03ad.png	(from https://responsimart.com/)
14:50:20	267003/267003	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:50:16%20GMT	https://responsimart.com/cdn/shop/collections/Saude-e-Beleza_450x.png?v=1708069272	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Saude-e-Beleza_450xe6ef.png	(from https://responsimart.com/)
14:50:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:20%20GMT	http://responsimart.com/cdn/shop/products/Ae0c95ad34be74bd49861dc0b4a092c28L_600x.jpg?v=1707977861	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Ae0c95ad34be74bd49861dc0b4a092c28L_600x438b.jpg	(from https://responsimart.com/)
14:50:22	232142/232142	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:54762de61a04d0169ed22f574f73bb57%22	https://responsimart.com/products/parafusadeira-a-bateria-com-34-pecas-nize-titanium	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/parafusadeira-a-bateria-com-34-pecas-nize-titanium.html	(from https://responsimart.com/)
14:50:22	38588/38588	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:50:21%20GMT	https://responsimart.com/cdn/shop/products/Ae0c95ad34be74bd49861dc0b4a092c28L_600x.jpg?v=1707977861	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Ae0c95ad34be74bd49861dc0b4a092c28L_600x438b.jpg	(from https://responsimart.com/)
14:50:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:22%20GMT	http://responsimart.com/cdn/shop/products/Ae9ff956626ac47bc84870361656ef4c4Q_600x.jpg?v=1707977856	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Ae9ff956626ac47bc84870361656ef4c4Q_600xd830.jpg	(from https://responsimart.com/)
14:50:24	229995/229995	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:13f4254b42eade9709e2b9bcbf9690be%22	https://responsimart.com/products/bolsa-para-ferramenta-em-lona-c-8-bolsos-gamma	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/bolsa-para-ferramenta-em-lona-c-8-bolsos-gamma.html	(from https://responsimart.com/)
14:50:24	38655/38655	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:50:22%20GMT	https://responsimart.com/cdn/shop/products/Ae9ff956626ac47bc84870361656ef4c4Q_600x.jpg?v=1707977856	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Ae9ff956626ac47bc84870361656ef4c4Q_600xd830.jpg	(from https://responsimart.com/)
14:50:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:23%20GMT	http://responsimart.com/cdn/shop/products/A6ff4920067b94cfd879c35f5e7516a532_600x.jpg?v=1707977849	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/A6ff4920067b94cfd879c35f5e7516a532_600x83ce.jpg	(from https://responsimart.com/)
14:50:26	227466/227466	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:3753e04876965c11564312f4653c9cf6%22	https://responsimart.com/products/kit-jogo-de-ferramentas-129-pecas	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/kit-jogo-de-ferramentas-129-pecas.html	(from https://responsimart.com/)
14:50:26	57494/57494	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:50:25%20GMT	https://responsimart.com/cdn/shop/products/A6ff4920067b94cfd879c35f5e7516a532_600x.jpg?v=1707977849	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/A6ff4920067b94cfd879c35f5e7516a532_600x83ce.jpg	(from https://responsimart.com/)
14:50:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:26%20GMT	http://responsimart.com/cdn/shop/products/A38673c1e4a3f45a1ba2e7af2686cb1b1r_600x.jpg?v=1707977841	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/A38673c1e4a3f45a1ba2e7af2686cb1b1r_600x1324.jpg	(from https://responsimart.com/)
14:50:28	229949/229949	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ffb3a38877e0c9ac27e96fc152725b15%22	https://responsimart.com/products/martelo-unha-magnetico	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/martelo-unha-magnetico.html	(from https://responsimart.com/)
14:50:29	35163/35163	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:50:28%20GMT	https://responsimart.com/cdn/shop/products/A38673c1e4a3f45a1ba2e7af2686cb1b1r_600x.jpg?v=1707977841	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/A38673c1e4a3f45a1ba2e7af2686cb1b1r_600x1324.jpg	(from https://responsimart.com/)
14:50:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:29%20GMT	http://responsimart.com/cdn/shop/products/Hbcb320e88ff44960bb3355525f8a47afk_720x720_crop_center_b93eae72-633d-4d7f-a562-f324426f9733_600x.jpg?v=1707977786	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Hbcb320e88ff44960bb3355525f8a47afk_720x720_crop_center_b93eae72-633d-4d7f-a562-f324426f9733_600xe445.jpg	(from https://responsimart.com/)
14:50:30	232949/232949	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:81b17b39a77df67a54cce745f0dd89d2%22	https://responsimart.com/products/trena-nivel-a-laser	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/trena-nivel-a-laser.html	(from https://responsimart.com/)
14:50:32	33363/33363	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:50:29%20GMT	https://responsimart.com/cdn/shop/products/Hbcb320e88ff44960bb3355525f8a47afk_720x720_crop_center_b93eae72-633d-4d7f-a562-f324426f9733_600x.jpg?v=1707977786	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Hbcb320e88ff44960bb3355525f8a47afk_720x720_crop_center_b93eae72-633d-4d7f-a562-f324426f9733_600xe445.jpg	(from https://responsimart.com/)
14:50:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:30%20GMT	http://responsimart.com/cdn/shop/files/Pix-ou-Cartao---PC_1200x.png?v=1708069032	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/files/Pix-ou-Cartao---PC_1200x0c4c.png	(from https://responsimart.com/)
14:50:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:32%20GMT	http://responsimart.com/cdn/shop/files/Pix-ou-Cartao---Mobile_800x.png?v=1708069032	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/files/Pix-ou-Cartao---Mobile_800x0c4c.png	(from https://responsimart.com/)
14:50:33	425402/425402	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:50:32%20GMT	https://responsimart.com/cdn/shop/files/Pix-ou-Cartao---PC_1200x.png?v=1708069032	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/files/Pix-ou-Cartao---PC_1200x0c4c.png	(from https://responsimart.com/)
14:50:37	791013/791013	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:50:36%20GMT	https://responsimart.com/cdn/shop/files/Pix-ou-Cartao---Mobile_800x.png?v=1708069032	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/files/Pix-ou-Cartao---Mobile_800x0c4c.png	(from https://responsimart.com/)
14:50:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:36%20GMT	http://responsimart.com/cdn/shop/files/S14cadccd4df24e5fa90ddb3eeedd48bbh_600x.webp?v=1709667697	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/files/S14cadccd4df24e5fa90ddb3eeedd48bbh_600x4c4d.webp	(from https://responsimart.com/)
14:50:39	368349/368349	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:6baf372822f7a2969bb4600cec874008%22	https://responsimart.com/products/chinelos-femininos-plataforma-grossa-nuvem-sola-eva-macia-travesseiro-sandalias-verao-praia-flip-flops-femininos-antiderrapantes-banheiro-casa	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/chinelos-femininos-plataforma-grossa-nuvem-sola-eva-macia-travesseiro-sandalias-verao-praia-flip-flops-femininos-antiderrapantes-banheiro-casa.html	(from https://responsimart.com/)
14:50:39	38584/38584	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2015:37:39%20GMT	https://responsimart.com/cdn/shop/files/S14cadccd4df24e5fa90ddb3eeedd48bbh_600x.webp?v=1709667697	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/files/S14cadccd4df24e5fa90ddb3eeedd48bbh_600x4c4d.jpg	(from https://responsimart.com/)
14:50:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:39%20GMT	http://responsimart.com/cdn/shop/files/S20912791d04c4573b46db6d484170851C_600x.webp?v=1708403348	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/files/S20912791d04c4573b46db6d484170851C_600x5da7.webp	(from https://responsimart.com/)
14:50:40	283764/283764	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:d5429ad991a5b4bdf404e2a16de42834%22	https://responsimart.com/products/lige-2024-new-mens-watches-top-brand-luxury-brown-leather-casual-quartz-watch-men-sport-waterproof-clock-watch-relogio-masculino	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/lige-2024-new-mens-watches-top-brand-luxury-brown-leather-casual-quartz-watch-men-sport-waterproof-clock-watch-relogio-masculino.html	(from https://responsimart.com/)
14:50:41	121568/121568	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:50:40%20GMT	https://responsimart.com/cdn/shop/files/S20912791d04c4573b46db6d484170851C_600x.webp?v=1708403348	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/files/S20912791d04c4573b46db6d484170851C_600x5da7.jpg	(from https://responsimart.com/)
14:50:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:50:40%20GMT	http://responsimart.com/cdn/shop/products/vestido-feminino-patricia-encante-com-estilo-e-elegancia-miss-bella-store-1_600x.jpg?v=1707977468	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/vestido-feminino-patricia-encante-com-estilo-e-elegancia-miss-bella-store-1_600x0805.jpg	(from https://responsimart.com/)
